content,label
"['validation', 'vulnerability', 'authentication', 'bypass', 'dos', 'vulnerability', 'apple', 'certificate', 'ur', '##l', 'game', 'center', 'authentication', 'adapt', '##er', 'resource', 'validation', 'authentication', 'bypass', 'denial', 'service', 'improper', 'ur', '##l', 'validation']",CWE-287
"['xml', 'external', 'entity', 'denial', 'service', 'resource', 'consumption', 'ex', '##pa', '##t', 'entities', 'expansion', 'xml', 'document', 'intra', '##net', 'server', 'request', 'arbitrary', 'file', 'access', 'application', 'denial', 'service']",CWE-611
"['directory', 'travers', '##al', 'input', 'san', '##iti', '##zation', 'sand', '##box', 'bypass', 'vulnerable', 'version', 'user', 'input', 'server', 'code', 'unauthorized', 'access', 'security', 'vulnerability', 'code', 'execution']",CWE-22
"['memory', 'management', 'vulnerability', 'denial', 'service', 'bug', 'statement', 'linux', 'kernel', 'local', 'user', 'privilege', 'system', 'crash', 'resource', 'exhaustion', 'privilege', 'es', '##cala', '##tion']",CWE-20
"['memory', 'corruption', 'vulnerability', 'file', 'processing', 'arbitrary', 'code', 'execution', 'adobe', 'flash', 'player', 'vulnerability', 'atom', 'exploit', '##able', 'arbitrary', 'code', 'execution', 'memory', 'corruption']",CWE-787
"['sy', '##ml', '##ink', 'travers', '##al', 'arbitrary', 'file', 'over', '##write', 'vulnerability', 'sync', '##thing', 'version', 'file', 'over', '##write', 'unauthorized', 'file', 'access', 'data', 'compromise', 'system', 'compromise']",CWE-59
"['authorization', 'vulnerability', 'credentials', 'leak', '##age', 'jenkins', 'integration', 'jenkins', 'ji', '##ra', 'plug', '##in', 'overall', 'read', 'access', 'ur', '##l', 'manipulation', 'credentials', 'compromise', 'security', 'breach']",CWE-862
"['cs', '##rf', 'content', 'modification', 'outs', '##yst', '##em', '##s', 'platform', 'file', 'up', '##load', 'domain', 'unauthorized', 'content', 'modification', 'security', 'bypass', 'customer', 'hosted', 'product']",CWE-352
"['request', 'red', '##ire', '##ction', 'bypass', 'filter', '##res', '##pon', '##sed', '##ata', 'bypass', 'host', 'permission', 'settings', 'bypass', 'web', '##ex', '##tension', '##s', 'network', 'traffic', 'red', '##ire', '##ction', 'explicit', 'user', 'permission', 'unauthorized', 'content', 'access', 'security', 'permission', 'bypass', 'browser', 'vulnerability']",CWE-276
"['cross', 'site', 'script', '##ing', 'remote', 'attack', 'patch', 'argument', 'manipulation', 'vulnerability', 'id', '##ent', '##ifier', 'patch', 'id', '##ent', '##ifier', 'code', 'execution', 'remote', 'exploitation', 'vulnerability', 'fix']",CWE-79
"['denial', 'service', 'resource', 'exhaustion', 'dos', 'permanent', 'local', 'resource', 'exhaustion', 'dos', 'local', 'denial', 'service', 'user', 'interaction', 'require']",CWE-400
"['ur', '##l', 'filtering', 'vulnerability', 'phi', '##shing', 'attack', 'credentials', 'theft', 'path', 'filter', 'malicious', 'ur', '##l', 'log', '##in', 'page', 'cr', '##ede', '##ntial', 'compromise', 'phi', '##shing', 'attempt', 'security', 'risk']",CWE-426
"['privilege', 'es', '##cala', '##tion', 'unnecessary', 'privilege', 'local', 'attack', 'trend', 'micro', 'apex', 'worry', 'free', 'business', 'security', 'vulnerability', 'exploitation', 'es', '##cala', '##tion', 'privileges', 'local', 'code', 'execution', 'vulnerability', 'similarities']",CWE-269
"['denial', 'service', 'craft', 'ft', '##p', 'response', 'ft', '##p', 'ur', '##i', 'remote', 'attackers', 'crash', 'user', '##name', 'password', 'service', 'una', '##va', '##ila', '##bility', 'ft', '##p', 'connection', 'failure', 'system', 'instability']",CWE-20
"['ss', '##l', 'certificate', 'validation', 'man', 'middle', 'attack', 'sensitive', 'information', 'exposure', 'certificate', 'verification', 'ss', '##l', 'server', 'craft', 'certificate', 'sp', '##oof', '##ed', 'server', 'information', 'disclosure', 'security', 'compromise']",CWE-295
"['arbitrary', 'command', 'execution', 'authentication', 'bypass', 'script', 'vulnerability', 'cisco', 'elastic', 'services', 'controllers', 'authentic', '##ated', 'remote', 'attack', 'remote', 'code', 'execution', 'user', 'privilege', 'es', '##cala', '##tion', 'system', 'compromise']",CWE-78
"['buffer', 'over', '##flow', 'exploit', '##able', 'file', 'arbitrary', 'code', 'execution', 'auto', '##des', '##k', 'f', '##b', '##x', 'sd', '##k', 'malicious', 'file', 'user', 'interaction', 'arbitrary', 'code', 'execution', 'system', 'compromise', 'file', 'par', '##se', 'vulnerability']",CWE-120
"['store', 'cross', 'site', 'script', '##ing', 'x', '##ss', 'vulnerability', 'arbitrary', 'code', 'execution', 'article', 'component', 'craft', 'payload', 'post', 'article', 'arbitrary', 'web', 'script', 'execution', 'html', 'injection', 'security', 'compromise']",CWE-79
"['os', 'command', 'injection', 'tel', '##net', 'function', 'vulnerability', 'remote', 'una', '##uth', '##ent', '##icated', 'attack', 'spot', '##cam', 'sense', 'hidden', 'tel', '##net', 'function', 'arbitrary', 'system', 'commands', 'arbitrary', 'command', 'execution', 'service', 'disruption', 'remote', 'attack']",CWE-78
"['buffer', 'over', '##flow', 'vulnerability', 'configuration', 'value', 'tel', '##net', 'eat', 'monitor', 'binary', 'specially', 'craft', 'modify', 'trigger', 'arbitrary', 'code', 'execution', 'denial', 'service', 'system', 'compromise']",CWE-120
"['una', '##uth', '##ent', '##icated', 'configuration', 'configuration', 'download', 'configuration', 'up', '##load', 'master', 'ip', 'camera', 'device', 'vulnerability', 'unauthorized', 'access', 'configuration', 'manipulation', 'security', 'compromise']",CWE-306
"['privilege', 'es', '##cala', '##tion', 'vulnerability', 'improper', 'file', 'location', 'directory', 'limitation', 'bypass', 'directory', 'malicious', 'file', 'service', 'compromise', 'attack', 'exploit', 'privilege', 'elevation']",CWE-269
"['remote', 'code', 'execution', 'file', 'inclusion', 'vulnerability', 'arbitrary', 'php', 'code', 'execution', 'php', 'pay', 'mail', 'script', 'ur', '##l', 'parameter', 'arbitrary', 'code', 'execution', 'remote', 'attack', 'security', 'vulnerability']",CWE-94
"['directory', 'travers', '##al', 'arbitrary', 'file', 'read', 'remote', 'authentication', 'files', '##yst', '##em', 'manipulation', 'path', 'travers', '##al', 'remote', 'user', 'unauthorized', 'dat', '##um', 'access', 'information', 'disclosure', 'security', 'bypass']",CWE-22
"['back', '##door', 'vulnerability', 'static', 'root', 'account', 'credentials', 'd', '##vr', 'n', '##vr', 'ip', 'camera', 'firm', '##ware', 'mac', '##guard', '##er', 'd', '##vr', '##hel', '##per', 'binary', 'firm', '##ware', 'static', 'cr', '##ede', '##ntial', 'unauthorized', 'access', 'system', 'compromise', 'security', 'vulnerability']",CWE-798
"['bound', 'access', 'kernel', 'mode', 'vulnerability', 'denial', 'service', 'd', '##x', '##g', '##k', '##dd', '##ies', '##cape', 'handler', 'n', '##vid', '##ia', 'gp', '##u', 'display', 'driver', 'array', 'access', 'information', 'disclosure', 'system', 'instability', 'service', 'denial']",CWE-125
"['arbitrary', 'file', 'up', '##load', 'code', 'execution', 'vulnerability', 'a', '##ya', '##cm', '##s', 'component', 'php', 'file', 'execution', 'arbitrary', 'code', 'security', 'vulnerability', 'file', 'up', '##load']",CWE-434
"['arbitrary', 'memory', 'over', '##write', 'vulnerability', 'function', 'enclave', 'memory', 'address', 'as', '##yl', '##o', 'un', '##trust', '##ed', 'code', 'memory', 'allocation', 'security', 'vulnerability', 'memory', 'corruption', 'library', 'update', 'recommendation']",CWE-787
"['certificate', 'validation', 'man', 'middle', 'attack', 'sp', '##oof', '##ing', 'certificate', 'chain', 'ft', '##p', 'ss', '##l', 'server', 'root', 'certification', 'authority', 'security', 'compromise', 'attack', 'interception', 'server', 'sp', '##oof']",CWE-295
"['buffer', 'over', '##flow', 'arbitrary', 'code', 'execution', 'x', '##n', '##view', 'heap', 'base', 'bi', '##bit', '##co', '##unt', 'remote', 'attack', 'arbitrary', 'code', 'execution', 'file', 'par', '##sing', 'vulnerability']",CWE-119
"['stack', 'over', '##flow', 'ft', '##p', 'par', '##se', 'vulnerability', 'un', '##con', '##tro', '##lled', 'rec', '##urs', '##ion', 'ft', '##p', 'wild', '##card', 'match', 'rec', '##urs', '##ion', 'issue', 'stack', 'over', '##flow', 'security', 'vulnerability', 'service', 'disruption', 'memory', 'corruption']",CWE-787
"['os', 'command', 'injection', 'arbitrary', 'command', 'execution', 'firm', '##ware', 'vulnerability', 'firm', '##ware', 'firm', '##ware', 'vulnerability', 'exploitation', 'arbitrary', 'os', 'command', 'execution', 'attacker', 'log', '##in', 'product', 'compromise']",CWE-78
"['elevation', 'privilege', 'hard', '##link', '##s', 'validation', 'archived', 'files', 'extraction', 'visual', 'studio', 'file', 'extraction', 'security', 'validation', 'unauthorized', 'access', 'security', 'vulnerability', 'privilege', 'es', '##cala', '##tion']",CWE-269
"['incorrect', 'permission', 'assignment', 'critical', 'resource', 'vulnerability', 'sensitive', 'data', 'exposure', 'remote', 'authentic', '##ate', 'user', 'backup', 'dat', '##um', 'corrupt', 'backup', '##s', 'data', 'modification', 'backup', 'integrity', 'compromise', 'data', 'exposure']",CWE-732
"['buffer', 'over', '##flow', 'forms', '##et', '##cl', '##ient', '##sta', '##te', 'function', 'limits', '##peed', 'parameter', 'tend', '##a', 'buffer', 'over', '##flow', 'exploit', 'code', 'execution', 'vulnerability', 'arbitrary', 'code', 'execution', 'application', 'crash', 'security', 'compromise']",CWE-120
"['s', '##n', '##mp', 'input', 'processor', 'vulnerability', 'memory', 'management', 'flaw', 'unexpected', 'device', 'restart', 'simple', 'network', 'management', 'protocol', 'memory', 'consumption', 'denial', 'service', 'una', '##uth', '##ent', '##icated', 'device', 'restart', 'memory', 'exhaustion', 'service', 'disruption']",CWE-400
"['bound', 'read', 'memory', 'corruption', 'exploit', '##able', 'crash', 'promise', 'resolution', 'array', 'res', '##ize', 'script', 'execution', 'memory', 'corruption', 'exploit', '##able', 'crash', 'security', 'vulnerability']",CWE-125
"['bound', 'write', 'vulnerability', 'arbitrary', 'code', 'execution', 'adobe', 'ac', '##ro', '##bat', 'adobe', 'reader', 'memory', 'corruption', 'exploitation', 'software', 'version', 'arbitrary', 'code', 'execution', 'security', 'vulnerability', 'memory', 'corruption']",CWE-787
"['cs', '##rf', 'cross', 'site', 'request', 'forge', '##ry', 'ad', '##min', 'user', 'manipulation', 'cs', '##z', 'cm', '##s', 'user', 'addition', 'unauthorized', 'action', 'privilege', 'es', '##cala', '##tion', 'user', 'manipulation']",CWE-352
"['sy', '##ml', '##ink', 'attack', 'arbitrary', 'file', 'modification', 'local', 'privilege', 'es', '##cala', '##tion', 'temporary', 'file', 'python', 'library', 'local', 'user', 'file', 'modification', 'security', 'vulnerability', 'privilege', 'es', '##cala', '##tion']",CWE-59
"['hard', 'code', 'encryption', 'keys', 'crypt', '##ography', 'vulnerability', 'security', 'key', 'management', 'com', '##put', '##rol', '##s', 'cb', '##as', 'encryption', 'keys', 'unauthorized', 'access', 'data', 'exposure', 'security', 'weakness']",CWE-798
"['memory', 'corruption', 'arbitrary', 'code', 'execution', 'state', 'management', 'improper', 'state', 'management', 'arbitrary', 'code', 'kernel', 'privilege', 'arbitrary', 'code', 'execution', 'system', 'compromise', 'security', 'vulnerability']",CWE-787
"['miss', 'permission', 'check', 'local', 'privilege', 'es', '##cala', '##tion', 'tel', '##ep', '##hony', 'service', 'permission', 'es', '##cala', '##tion', 'tel', '##ep', '##hony', 'unauthorized', 'access', 'privilege', 'elevation', 'security', 'vulnerability']",CWE-862
"['improper', 'validation', 'ss', '##l', 'vp', '##n', 'privilege', 'es', '##cala', '##tion', 'craft', 'ur', '##l', 'management', 'session', 'information', 'remote', 'authentic', '##ate', 'user', 'client', '##less', 'ss', '##l', 'vp', '##n', 'session', 'privilege', 'gain', 'security', 'vulnerability', 'remote', 'exploitation']",CWE-20
"['sy', '##ml', '##ink', 'attack', 'arbitrary', 'file', 'over', '##write', 'temporary', 'files', 'local', 'users', 'snap', 'files', 'nightly', 'files', 'file', 'over', '##write', 'vulnerability', 'privilege', 'es', '##cala', '##tion', 'script', 'vulnerability']",CWE-59
"['use', 'free', 'vulnerability', 'sd', '##p', 'driver', 'kernel', 'crash', 'memory', 'management', 'driver', 'vulnerability', 'system', 'crash', 'memory', 'corruption', 'kernel', 'instability', 'system', 'failure']",CWE-416
"['privilege', 'es', '##cala', '##tion', 'improper', 'input', 'validation', 'file', 'system', 'modification', 'clean', '##my', '##mac', 'x', 'software', 'local', 'access', 'attacker', 'root', 'access', 'file', 'system', 'modification', 'security', 'compromise']",CWE-269
"['authentic', '##ated', 'attacker', 'exposure', 'private', 'method', 'command', 'injection', 'get', '##att', '##r', 'method', 'jin', '##ja', 'template', 'os', 'command', 'privilege', 'es', '##cala', '##tion', 'data', 'manipulation', 'application', 'vulnerability']",CWE-78
"['sql', 'injection', 'vulnerability', 'remote', 'attack', 'high', 'complexity', 'ins', '##ecure', 'functionality', 'argument', 'manipulation', 'exploitation', 'difficulty', 'data', 'compromise', 'remote', 'code', 'execution', 'attack', 'complexity']",CWE-89
"['authorization', 'enforcement', 'vulnerability', 'scheduled', 'meeting', 'template', 'manipulation', 'insufficient', 'validation', 'craft', 'request', 'remote', 'attacker', 'user', 'organization', 'unauthorized', 'access', 'user', 'template', 'manipulation', 'security', 'bypass']",CWE-863
"['cross', 'site', 'script', '##ing', 'vu', '##ln', '##era', '##bilities', 'arbitrary', 'code', 'injection', 'remote', 'attacker', 'html', 'injection', 'parameter', 'manipulation', 'website', 'compromise', 'execution', 'arbitrary', 'code', 'user', 'dat', '##um', 'exposure']",CWE-79
"['buffer', 'over', '##flow', 'heap', 'base', 'over', '##flow', 'remote', 'code', 'execution', 'ps', '##not', '##ify', '##d', 'application', 'ph', '##aro', '##s', 'pop', '##up', 'printer', 'client', 'specially', 'craft', 'packet', 'potential', 'remote', 'code', 'execution', 'heap', 'base', 'buffer', 'over', '##flow', 'user', 'interaction', 'require']",CWE-787
"['arbitrary', 'code', 'execution', 'short', '##cut', 'file', 'vulnerability', 'icon', 'display', 'issue', 'file', 'file', 'windows', 'shell', 'malicious', 'code', 'execution', 'icon', 'display', 'vulnerability', 'system', 'compromise']",CWE-94
"['file', 'travers', '##al', 'vulnerability', 'arbitrary', 'sv', '##g', 'download', 'x', '##ss', 'phi', '##shing', 'attack', 'next', '##cl', '##oud', 'file', 'download', 'arbitrary', 'java', '##script', 'execution', 'content', 'security', 'policy', 'arbitrary', 'file', 'access', 'x', '##ss', 'risk', 'phi', '##shing', 'vulnerability']",CWE-22
"['sql', 'injection', 'information', 'disclosure', 'authentication', 'bypass', 'user', 'supply', 'string', 'sql', 'query', 'disclosure', 'sensitive', 'information', 'root', 'context', 'remote', 'exploitation']",CWE-200
"['bound', 'memory', 'read', 'ld', '##ap', 'search', 'filter', 'denial', 'service', 'ds', 'base', 'ld', '##ap', 'request', 'crash', 'remote', 'attack', 'una', '##uth', '##ent', '##icated', 'service', 'denial']",CWE-125
"['race', 'condition', 'memory', 'over', '##write', 'opens', '##sl', 'multi', '##th', '##rea', '##ding', 'session', 'res', '##ump', '##tion', 'denial', 'service', 'client', 'application', 'crash', 'unspecified', 'impact']",CWE-362
"['xml', 'external', 'entity', 'xx', '##e', 'attack', 'sensitive', 'file', 'access', 'malicious', 'code', 'up', '##load', 'template', 'up', '##load', 'xml', 'external', 'entities', 'vulnerable', 'apache', 'ni', '##fi', 'release', 'unauthorized', 'access', 'data', 'ex', '##filtration', 'security', 'vulnerability']",CWE-611
"['integer', 'over', '##flow', 'arbitrary', 'code', 'execution', 'boot', '##load', '##er', 'vulnerability', 'samsung', 'mobile', 'devices', 'media', '##tek', 'model', 'download', 'offset', 'control', 'security', 'vulnerability', 'arbitrary', 'code', 'execution', 'device', 'compromise']",CWE-190
"['remote', 'code', 'execution', 'web', 'ui', 'user', 'supply', 'input', 'vo', '##ip', '##mon', '##itor', 'rec', '##he', '##ck', 'option', 'sp', '##ool', '##di', '##r', 'value', 'injection', 'php', 'code', 'execution', 'con', '##fi', '##g', 'compromise']",CWE-74
"['command', 'injection', 'vulnerability', 'arbitrary', 'command', 'execution', 'parameter', 'base', 'vulnerability', 'ar', '##ris', 'time', 'time', 'zone', 'function', 'nt', '##p', 'server', 'parameters', 'arbitrary', 'command', 'execution', 'unauthorized', 'access', 'system', 'compromise']",CWE-77
"['rate', 'limit', 'denial', 'service', 'sp', '##oof', '##ed', 'source', 'address', 'nt', '##p', 'configured', 'sources', 'prevent', 'responses', 'remote', 'attack', 'service', 'disruption']",CWE-20
"['use', 'free', 'vulnerability', 'arbitrary', 'code', 'execution', 'adobe', 'ac', '##ro', '##bat', 'reader', 'exploitation', 'arbitrary', 'code', 'execution', 'security', 'vulnerability']",CWE-416
"['html', 'par', '##se', 'vulnerability', 'panic', 'error', 'run', '##time', 'error', 'x', 'net', 'html', 'package', 'par', '##se', '##cu', '##rre', '##nt', '##tok', '##en', 'html', 'par', '##se', 'run', '##time', 'panic', 'html', 'par', '##se', 'mis', '##hand', '##le', 'code', 'execution', 'vulnerability']",CWE-755
"['cross', 'site', 'script', '##ing', 'improper', 'input', 'validation', 'web', 'application', 'vulnerability', 'ad', '##min', 'mons', '##tra', 'cm', '##s', 'parameter', 'script', 'injection', 'unauthorized', 'data', 'modification', 'security', 'vulnerability']",CWE-79
"['integer', 'over', '##flow', 'memory', 'corruption', 'arbitrary', 'code', 'execution', 'request', 'op', '##code', 'handle', 'un', '##pr', '##iv', '##ile', '##ged', 'remote', 'user', 'memory', 'corruption', 'arbitrary', 'code', 'execution', 'remote', 'code', 'execution']",CWE-190
"['denial', 'service', 'crypt', '##o', 'nak', 'packet', 'daemon', 'crash', 'remote', 'attack', 'nt', '##p', 'service', 'disruption', 'vulnerability', 'impact']",CWE-20
"['rs', '##a', 'algorithm', 'class', 'random', 'filling', 'protection', 'mechanism', 'clear', '##text', 'dat', '##um', 'remote', 'attacker', 'million', 'message', 'attack', 'data', 'exposure', 'security', 'vulnerability', 'attack', 'su', '##sc', '##ept', '##ibility']",CWE-200
"['hard', 'code', 'crypt', '##ographic', 'secret', 'support', 'pin', 'password', 'reset', 'static', 'secret', 'usage', 'support', 'pin', 'generation', 'remote', 'access', 'unauthorized', 'access', 'weak', 'password', 'security', 'administrative', 'control', 'compromise']",CWE-798
"['race', 'condition', 'denial', 'service', 'use', 'free', 'als', '##a', 'sub', '##sy', '##ste', '##m', 'function', 'command', 'local', 'user', 'impact', 'unspecified', 'impact', 'craft', 'command', 'vulnerability']",CWE-362
"['integer', 'over', '##flow', 'es', '##cala', '##tion', 'privilege', 'local', 'access', 'sub', '##systems', 'intel', 'am', '##t', 'privileged', 'user', 'security', 'vulnerability', 'privilege', 'es', '##cala', '##tion', 'local', 'privilege', 'es', '##cala', '##tion']",CWE-190
"['xml', 'external', 'entities', 'xx', '##e', 'arbitrary', 'code', 'execution', 'remote', 'attackers', 'quo', '##kka', 'ut', '##il', 'code', 'execution', 'remote', 'attack', 'vulnerable', 'component']",CWE-611
"['xml', 'external', 'entity', 'injection', 'xx', '##e', 'attack', 'sensitive', 'information', 'exposure', 'xml', 'data', 'remote', 'attack', 'memory', 'resource', 'consumption', 'information', 'disclosure', 'resource', 'exhaustion', 'security', 'compromise']",CWE-611
"['quota', 'enforcement', 'vulnerability', 'denial', 'service', 'infinite', 'loop', 'records', '##ets', 'records', 'zone', 'file', 'transfer', 'resource', 'record', 'set', 'manipulation', 'service', 'disruption', 'remote', 'attack']",CWE-835
"['rs', '##a', 'vulnerability', 'keys', '##lot', 'permission', '##s', 'information', 'disclosure', 'n', '##vid', '##ia', 'security', 'engine', 'chip', 'reset', 'lock', 'permission', 'information', 'leak', '##age', 'reset', 'vulnerability', 'high', 'severity']",CWE-276
"['xml', 'processing', 'vulnerability', 'xml', 'external', 'entity', 'xx', '##e', 'attack', 'file', 'exposure', 'apache', 'jena', 'versions', 'remote', 'server', 'information', 'disclosure', 'remote', 'file', 'access', 'security', 'vulnerability']",CWE-611
"['integer', 'over', '##flow', 'sv', '##g', 'filters', 'denial', 'service', 'web', '##core', 'web', '##kit', 'google', 'chrome', 'remote', 'attack', 'application', 'crash', 'data', 'corruption', 'system', 'instability']",CWE-190
"['denial', 'service', 'dos', 'vulnerability', 'remote', 'attack', 'cy', '##bo', '##zu', 'ga', '##ro', '##on', 'authentic', '##ated', 'remote', 'service', 'denial', 'remote', 'attack', 'impact', 'authentication', 'condition']",CWE-20
"['arbitrary', 'code', 'execution', 'user', 'interaction', 'required', 'link', 'object', 'handling', 'remote', 'attacker', 'malicious', 'page', 'malicious', 'file', 'code', 'execution', 'validation', 'lack', 'process', 'context']",CWE-416
"['command', 'execution', 'vulnerability', 'un', '##fi', '##lter', '##ed', 'parameter', 'passing', 'function', 'forms', '##eti', '##pt', '##v', 'function', 'list', 'field', 'v', '##lani', '##d', 'field', 'arbitrary', 'command', 'execution', 'un', '##fi', '##lter', '##ed', 'parameter', 'usage', 'function', 'manipulation']",CWE-78
"['cs', '##rf', 'vulnerability', 'authentication', 'hi', '##jack', '##ing', 'remote', 'attack', 'cross', 'site', 'request', 'forge', '##ry', 'administrators', 'unspecified', 'vector', 'authentication', 'hi', '##jack', 'remote', 'attack', 'vector', 'administrator', 'account', 'compromise']",CWE-352
"['authentication', 'bypass', 'security', 'realms', 'un', '##se', '##cured', 'configuration', 'default', 'installation', 'vendor', 'documentation', 'valid', 'use', 'case', 'unauthorized', 'access', 'weak', 'default', 'configuration', 'security', 'vulnerability']",CWE-287
"['unsigned', 'integer', 'over', '##flow', 'par', '##sing', 'vulnerability', 'required', 'member', 'proto', '##bu', '##f', 'c', 'par', '##se', 'unsigned', 'integer', 'data', 'inc', '##ons', '##iste', '##ncy', 'memory', 'corruption', 'vulnerability', 'exploitation']",CWE-190
"['cross', 'site', 'request', 'forge', '##ry', 'cs', '##rf', 'vulnerability', 'administrator', 'account', 'manipulation', 'add', 'administrator', 'function', 'n', '##bn', '##b', '##k', 'attackers', 'arbitrary', 'account', 'addition', 'unauthorized', 'access', 'risk', 'privilege', 'es', '##cala', '##tion']",CWE-352
"['authenticity', 'verification', 'man', 'middle', 'attack', 'arbitrary', 'code', 'execution', 'trojan', 'horse', 'update', 'evil', '##grade', 'd', '##ns', 'cache', 'poison', 'invalid', 'update', 'execution', 'unauthorized', 'code', 'compromise', 'system', 'integrity']",CWE-345
"['directory', 'travers', '##al', 'file', 'inclusion', 'authentication', 'bypass', 'l', '##fi', 'attackers', 'server', 'unauthorized', 'file', 'access', 'system', 'compromise', 'security', 'bypass']",CWE-22
"['information', 'disclosure', 'end', '##point', 'vulnerability', 'authentication', 'bypass', 'wa', '##v', '##link', 'route', '##r', 'setting', 'leak', '##age', 'leak', '##age', 'sensitive', 'information', 'clear', '##text', 'log', '##in', 'detail', 'exposure', 'authentication', 'bypass']",CWE-203
"['null', 'pointer', 'der', '##efe', '##rence', 'denial', 'service', 'crafted', 'frame', 'network', 'stack', 'frame', 'patch', 'available', 'device', 'crash', 'dos', 'patch', 'solution']",CWE-476
"['use', 'free', 'vulnerability', 'arbitrary', 'code', 'execution', 'ann', '##ota', '##tion', 'processing', 'ac', '##ro', '##bat', 'reader', 'dc', 'version', 'user', 'interaction', 'arbitrary', 'code', 'execution', 'user', 'interaction', 'require', 'potential', 'file', 'vulnerability']",CWE-416
"['server', 'request', 'forge', '##ry', 'ssr', '##f', 'vulnerability', 'apache', 'finer', '##act', 'unauthorized', 'access', 'out', '##bound', 'traffic', 'limited', 'permission', '##s', 'apache', 'software', 'foundation', 'unauthorized', 'out', '##bound', 'traffic', 'server', 'access', 'compromise', 'security', 'vulnerability']",CWE-918
"['xml', 'external', 'entity', 'injection', 'mis', '##con', '##fi', '##gur', '##ed', 'xml', 'par', '##ser', 'dt', '##d', 'input', 'processing', 'remote', 'una', '##uth', '##ent', '##icated', 'attacker', 'system', 'file', 'read', 'es', '##rs', 'service', 'disruption', 'unauthorized', 'dat', '##um', 'access', 'service', 'disruption', 'file', 'read', 'vulnerability']",CWE-611
"['arbitrary', 'command', 'execution', 'remote', 'attack', 'shell', 'meta', '##cha', '##rac', '##ters', 'sea', '##gate', 'black', '##arm', '##or', 'nas', 'device', 'firm', '##ware', 'backup', '##mg', '##t', 'unauthorized', 'commands', 'remote', 'code', 'execution', 'system', 'compromise']",CWE-20
"['integer', 'over', '##flow', 'smart', 'contract', 'vulnerability', 'value', 'manipulation', 'ether', '##eum', 'token', 'set', '##pr', '##ices', 'function', 'fall', '##back', 'function', 'financial', 'loss', 'code', 'execution', 'data', 'manipulation']",CWE-190
"['cipher', '##text', 'normal', '##ization', 'cipher', '##text', 'random', '##ization', 'key', 'extraction', 'attack', 'li', '##b', '##gc', '##ry', '##pt', 'gnu', '##pg', 'physically', 'pro', '##xi', '##mate', 'attack', 'voltage', 'dat', '##um', 'expose', 'metal', 'different', 'vector', 'key', 'extraction', 'vulnerability', 'attack', 'vector', 'divers', '##ification']",CWE-200
"['bound', 'write', 'vulnerability', 'arbitrary', 'code', 'execution', 'exploitation', 'adobe', 'bridge', 'software', 'vulnerability', 'code', 'execution', 'arbitrary', 'code', 'execution', 'vulnerability', 'exploitation', 'software', 'instability']",CWE-787
"['active', '##x', 'control', 'vulnerability', 'memory', 'corruption', 'arbitrary', 'code', 'execution', 'microsoft', 'internet', 'explorer', 'craft', 'image', 'remote', 'code', 'execution', 'memory', 'corruption', 'vulnerability', 'exploitation']",CWE-94
"['stack', 'over', '##flow', 'vulnerability', 'denial', 'service', 'arbitrary', 'code', 'execution', 'function', 'crafted', 'payload', 'system', 'crash', 'code', 'execution', 'service', 'una', '##va', '##ila', '##bility']",CWE-787
"['improper', 'certificate', 'validation', 'man', 'middle', 'attack', 'collaborator', 'server', 'certificate', 'validation', 'man', 'middle', 'collaborator', 'server', 'certificate', 'data', 'interception', 'security', 'compromise', 'vulnerability', 'exploitation']",CWE-295
"['code', '##c', 'vulnerability', 'arbitrary', 'code', 'execution', 'crafted', 'data', 'real', '##net', '##works', 'real', '##play', '##er', 'remote', 'attackers', 'channel', 'data', 'remote', 'code', 'execution', 'exploitation', 'security', 'vulnerability']",CWE-94
"['memory', 'corruption', 'arbitrary', 'code', 'execution', 'denial', 'service', 'remote', 'attack', 'crafted', 'website', 'internet', 'explorer', 'application', 'crash', 'data', 'corruption', 'system', 'una', '##va', '##ila', '##bility']",CWE-119
"['miss', 'permission', 'check', 'information', 'disclosure', 'local', 'execution', 'gets', '##im', '##ser', '##ial', '##num', '##ber', 'track', '##able', 'id', '##ent', '##ifier', 'disclosure', 'user', 'execution', 'privileges', 'information', 'exposure']",CWE-862
"['cross', 'site', 'request', 'forge', '##ry', 'cs', '##rf', 'vulnerability', 'plug', '##ine', '##ver', 'wc', 'serial', 'numbers', 'plug', '##in', 'web', 'application', 'security', 'form', 'submission', 'unauthorized', 'action', 'unauthorized', 'transaction', 'data', 'modification', 'session', 'hi', '##jack', '##ing']",CWE-352
"['session', 'extension', 'vulnerability', 'bypass', 'sy', '##ml', '##ink', 'vulnerability', 'php', 'local', 'user', 'session', 'file', 'privilege', 'es', '##cala', '##tion', 'security', 'restriction', 'bypass', 'vulnerability', 'exploitation']",CWE-59
"['arbitrary', 'code', 'execution', 'privilege', 'es', '##cala', '##tion', 'authentication', 'bypass', 'http', 'interface', 'authentic', '##ated', 'attackers', 'vulnerability', 'discovery', 'code', 'execution', 'privilege', 'es', '##cala', '##tion', 'authentication', 'vulnerability']",CWE-78
"['directory', 'travers', '##al', 'vulnerability', 'function', 'bypass', 'restriction', 'remote', 'attackers', 'restriction', 'canonical', '##ization', 'unauthorized', 'access', 'security', 'bypass', 'file', 'system', 'exposure']",CWE-22
